Name;IdName;FolderName;Type;ViewMode;RWin;DataOrg;bReciprocal;bSigned;bDelta;bPercent;bOriginal;bOriginalValues;Columns;Rows;Radix;Comment;Precision;SkipBytes;LineSkipBytes;Fieldvalues.Name;Fieldvalues.Unit;Fieldvalues.Factor;Fieldvalues.Offset;Fieldvalues.StartAddr;AxisX.Name;AxisX.IdName;AxisX.Unit;AxisX.Factor;AxisX.Offset;AxisX.Radix;AxisX.bBackwards;AxisX.bReciprocal;AxisX.bSigned;AxisX.Precision;AxisX.DataSrc;AxisX.DataHeader;AxisX.DataAddr;AxisX.DataOrg;AxisX.SignatureByte;AxisX.SkipBytes;AxisY.Name;AxisY.IdName;AxisY.Unit;AxisY.Factor;AxisY.Offset;AxisY.Radix;AxisY.bBackwards;AxisY.bReciprocal;AxisY.bSigned;AxisY.Precision;AxisY.DataSrc;AxisY.DataHeader;AxisY.DataAddr;AxisY.DataOrg;AxisY.SignatureByte;AxisY.SkipBytes
c_t_dtp_mv_evac_inc;c_t_dtp_mv_evac_inc;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;s;0.1;-0;$19377A;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_t_max_cps;c_t_max_cps;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;s;0.1;-0;$19379E;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_t_max_cps_vap_chk;c_t_max_cps_vap_chk;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;s;0.04;-0;$19379F;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_fac_lam_max_vap_chk;c_fac_lam_max_vap_chk;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;3;0;0;;%;0.001525878906;0;$193476;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_fac_lam_min_vap_chk;c_fac_lam_min_vap_chk;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;3;0;0;;%;0.001525878906;0;$19347C;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_flow_cps_sp_diagcp;c_flow_cps_sp_diagcp;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;kg/h;0.000122070313;-0;$1934A8;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_flow_cps_sp_vap_chk;c_flow_cps_sp_vap_chk;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;kg/h;0.000122070313;-0;$1934AE;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
ip_cl_crlc_ramp_open_vap_chk;ip_cl_crlc_ramp_open_vap_chk;OBD_EVAP: ""EVAP"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;8;8;10;;3;0;0;;-;0.000015258789;-0;$19CC4A;same as MAF but with a lower resolution (HB means High Byte);;mg/stk;5.447058823529;-0;10;0;0;0;3;eRom;0;$190E45;eByte;0x-1;0;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$190ECB;eByte;0x-1;0
c_fac_lam_cor_max_vap_chk;c_fac_lam_cor_max_vap_chk;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;3;0;0;;%;0.001525878906;0;$19346E;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_fac_lam_cor_min_vap_chk;c_fac_lam_cor_min_vap_chk;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;3;0;0;;%;0.001525878906;0;$193470;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_cl_max_vap_chk;c_cl_max_vap_chk;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.000122070313;-0;$19334A;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_cl_mmv_grd_max_vap_chk;c_cl_mmv_grd_max_vap_chk;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.000122070313;-0;$193354;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_t_dtp_grd_vap_chk;c_t_dtp_grd_vap_chk;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;s;0.04;-0;$193778;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_dtp_dyw_3;c_dtp_dyw_3;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;hPa;0.00125;-0;$193414;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_dtp_dyw_4;c_dtp_dyw_4;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;hPa;0.00125;-0;$193416;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
lc_vap_chk_inh;lc_vap_chk_inh;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$193B03;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_t_dly_vap_chk;c_t_dly_vap_chk;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;s;0.04;-0;$19376F;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_cl_vap_chk_max;c_cl_vap_chk_max;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.000122070313;-0;$193366;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
ip_fac_diagcp_vol;ip_fac_diagcp_vol;OBD_EVAP: ""EVAP"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;8;1;10;;3;0;0;;%;0.390625;-0;$19236A;;;hPa;0.00125;-0;10;0;0;0;3;eRom;0;$190CED;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
ip_fac_diagcp_vol_cor;ip_fac_diagcp_vol_cor;OBD_EVAP: ""EVAP"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;3;0;0;;-;0.0078125;-0;$192372;;;-;0.000007125854;-0;10;0;0;0;3;eRom;0;$190D58;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_t_dtp_grd_diagcp;c_t_dtp_grd_diagcp;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;s;0.04;-0;$193776;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_fac_diagcp_vol_max;c_fac_diagcp_vol_max;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;%;0.390625;-0;$19346A;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_fac_diagcp_vol_min;c_fac_diagcp_vol_min;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;%;0.390625;-0;$19346B;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_dtp_mes_crlc;c_dtp_mes_crlc;OBD_EVAP: ""EVAP"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.00390625;-0;$193421;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Max. threshold for EFF_CAT_DIAG to detect a seperate catalyst with OBD limit emission at EOL test;c_eff_cat_max_diag_eol;OBD_Catalyst_Eff_Diag_ERR_Intf: ""Catalyst_Efficiency_Diagnosis_Error_Interface_1_Cyl"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.0078125;-0;$193446;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Max. threshold for EFF_CAT_DIAG to detect a seperate catalyst with OBD limit emission;c_eff_cat_max_diag;OBD_Catalyst_Eff_Diag_ERR_Intf: ""Catalyst_Efficiency_Diagnosis_Error_Interface_1_Cyl"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.0078125;-0;$193445;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_tco_st_max_st_ad_diagcp;c_tco_st_max_st_ad_diagcp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;°C;0.75;-48;$193864;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_temp_fuel_lih;c_temp_fuel_lih;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;°C;0.75;-48;$19387E;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
ip_temp_fuel;ip_temp_fuel;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eZweiInv;eView3d;eBars;eByte;0;0;0;0;0;0;12;12;10;;3;0;0;;°C;0.75;-48;$19F6A2;Temperature ambient for fuel temperature model;;°C;0.75;-48;10;0;0;0;3;eRom;0;$191A35;eByte;0x-1;0;;;s;1;-32768;10;0;0;0;3;eRom;0;$19128E;eHiLo;0x-1;0
c_vs_min_ini_diagcp;c_vs_min_ini_diagcp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;km/h;1;-0;$193A72;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_t_amp_grd_sum_max;c_t_amp_grd_sum_max;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;s;1;-0;$1936FE;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_t_ast_ini_diagcp;c_t_ast_ini_diagcp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;s;0.1;-0;$193708;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_tco_st_min_st_ad_diagcp;c_tco_st_min_st_ad_diagcp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;°C;0.75;-48;$193868;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_temp_cor_grd_min_diagcp;c_temp_cor_grd_min_diagcp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eByte;0;1;0;0;0;0;1;1;10;;3;0;0;;°C;0.75;-0;$19387A;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_crlc_temp_fuel_inc_dec;c_crlc_temp_fuel_inc_dec;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.000015258789;-0;$1933AC;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_t_ast_cor_max;c_t_ast_cor_max;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;3;0;0;;s;1;-0;$193700;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_temp_cor_grd_max_diagcp;c_temp_cor_grd_max_diagcp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eByte;0;1;0;0;0;0;1;1;10;;3;0;0;;°C;0.75;-0;$193879;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
id_crlc_temp_fuel_inc;id_crlc_temp_fuel_inc;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eZweiInv;eView3d;eBars;eHiLo;0;0;0;0;0;0;8;6;10;;3;0;0;;-;0.000015258789;-0;$19C742;Filtered fuel tank level value;;%;0.001525878906;-0;10;0;0;0;3;eRom;0;$19177C;eHiLo;0x-1;0;vehicle speed;;km/h;1;-0;10;0;0;0;3;eRom;0;$191B04;eByte;0x-1;0
c_amp_grd_max_diagcp;c_amp_grd_max_diagcp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;3;0;0;;hPa;0.082916258488;-0.000041870756;$19326A;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_t_vs_min_ini_diagcp;c_t_vs_min_ini_diagcp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;s;1;-0;$19381C;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_t_ast_cor_max_eru;c_t_ast_cor_max_eru;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;3;0;0;;s;1;-0;$193702;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_amp_grd_min_diagcp;c_amp_grd_min_diagcp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;3;0;0;;hPa;0.082916258488;-0.000041870756;$19326C;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_t_vs_min_tam_cor_tfu;c_t_vs_min_tam_cor_tfu;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;s;1;-0;$193822;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
c_t_inh_amp_grd_diagcp;c_t_inh_amp_grd_diagcp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;s;1;-0;$193792;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
id_crlc_temp_fuel_dec;id_crlc_temp_fuel_dec;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eZweiInv;eView3d;eBars;eHiLo;0;0;0;0;0;0;8;6;10;;3;0;0;;-;0.000015258789;-0;$19C6E2;Filtered fuel tank level value;;%;0.001525878906;-0;10;0;0;0;3;eRom;0;$19177C;eHiLo;0x-1;0;vehicle speed;;km/h;1;-0;10;0;0;0;3;eRom;0;$191B04;eByte;0x-1;0
id_amp_temp_fuel;id_amp_temp_fuel;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eZweiInv;eViewText;eBars;eByte;0;0;0;0;0;0;8;8;10;;3;0;0;;-;1;-0;$191BC6;Ambient pressure (measured or adapted);;hPa;0.082917524987;-0;10;0;0;0;3;eRom;0;$190BF0;eHiLo;0x-1;0;;;°C;0.75;-48;10;0;0;0;3;eRom;0;$19143D;eByte;0x-1;0
ip_fac_fq_st_ad_diagcp;ip_fac_fq_st_ad_diagcp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;8;1;10;;3;0;0;;-;0.0078125;-0;$192384;Adaptation factor for fuel quality adaptation;;-;0.0078125;-0;10;0;0;0;3;eRom;0;$190D61;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Time threshold for initialization after start;c_t_es_diagcp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;min;1;-0;$193784;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Manual switch to select source between T_ES or TCO_STOP for engine off timer;lc_t_es_act;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$193AEF;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Substituent engine off timer without timer circuit;ip_t_es_diagcp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;6;8;10;;3;0;0;;min;1;-0;$19F642;ambient air temperature;;°C;0.75;-48;10;0;0;0;3;eRom;0;$191A2E;eByte;0x-1;0;Coolant temperature difference from TCO_STOP to TCO_ST;;°C;0.75;-48;10;0;0;0;3;eRom;0;$191398;eByte;0x-1;0
Substituent engine off timer correction without timer circuit;ip_fac_t_es_diagcp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;8;1;10;;3;0;0;;-;0.000030517578;-0;$19254C;Ambient temperature difference from TAM_ST to TIA_ST;;°C;0.75;-48;10;0;0;0;3;eRom;0;$19135F;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Time threshold for initialization after start;c_tam_min_ftl_new;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;°C;0.75;-48;$19382F;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
FTL threshold for refuelling detection(only positive values);c_ftl_mmv_dif;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;%;0.001525878906;-0;$1934B8;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Timer for reset refuelling detection and offset-correction of T_AST_COR;c_t_max_ftl_new;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;s;0.1;-0;$1937A2;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Engine off time threshold for inhibition of leak detection function in case of refuelling;c_t_es_inh_ftl;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;min;1;-0;$193786;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Time for inhibition of leak detection diagnosis;c_t_inh_ftl_new;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;s;1;-0;$193794;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Minimum time for VS-condition;c_t_vs_min_tam_fuel_temp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;s;1;-0;$193824;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Factor for engine running time until initialization of fuel temperature model;c_fac_t_ast_init_cor;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.0078125;-0;$19348A;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Correction factor for T_AST_INIT_COR_OLD;ip_fac_t_ast_init_cor_old;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;8;1;10;;3;0;0;;-;0.0078125;-0;$192538;Engine off duration time;;min;1;-0;10;0;0;0;3;eRom;0;$191A02;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Correction factor for T_AST_ADD_OLD depending on T_ES;ip_fac_t_ast_add_old;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;8;1;10;;3;0;0;;-;0.0078125;-0;$192530;Engine off duration time;;min;1;-0;10;0;0;0;3;eRom;0;$191A02;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Time correction in case of refuelling;ip_t_ast_cor_ftl_new;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eZweiInv;eViewText;eBars;eByte;0;0;0;0;0;0;12;8;10;;3;0;0;;s;256;-32768;$19F5E2;Temperature ambient for fuel temperature model;;°C;0.75;-48;10;0;0;0;3;eRom;0;$191A35;eByte;0x-1;0;;;s;1;-32768;10;0;0;0;3;eRom;0;$19127C;eHiLo;0x-1;0
Maximum engine stop time threshold for initialization of start fuel temperature value;c_max_t_es_diagcp;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;min;1;-0;$193578;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Correction factor for TEMP_COR_DIAGCP_OLD;ip_fac_temp_cor_diagcp_old;OBD_EVAP_Act_Cdn: ""EVAP_Act_Cdn"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;8;1;10;;3;0;0;;-;0.0078125;-0;$1925AC;Engine off duration time;;min;1;-0;10;0;0;0;3;eRom;0;$191A01;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
